id,name,category,servingSize,current_calories,current_protein,current_carbs,current_fat,current_fiber,status,pageTitle,source_calories_per_100g,source_protein_per_100g,source_carbs_per_100g,source_fat_per_100g,source_fiber_per_100g,url,error
f-usda-fruit-007,פאפאיה,פירות,כוס קוביות (145 גרם),62,1,16,0,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%90%D7%A4%D7%90%D7%99%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-008,פסיפלורה,פירות,פרי (18 גרם),17,0,4,0,2,values,פסיפלורה,97.0,2.2,23.38,0.7,10.4,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A1%D7%99%D7%A4%D7%9C%D7%95%D7%A8%D7%94,
f-usda-fruit-009,ספסבה,פירות,10 פירות (100 גרם),66,1,17,0,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A1%D7%A4%D7%A1%D7%91%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-010,ג׳וז׳ובה,פירות,3 פירות (30 גרם),20,0,5,0,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%92%D7%B3%D7%95%D7%96%D7%B3%D7%95%D7%91%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-011,ענבים שחורים,פירות,כוס (150 גרם),104,1,27,0,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A2%D7%A0%D7%91%D7%99%D7%9D%20%D7%A9%D7%97%D7%95%D7%A8%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-012,ענבים ירוקים,פירות,כוס (150 גרם),104,1,27,0,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A2%D7%A0%D7%91%D7%99%D7%9D%20%D7%99%D7%A8%D7%95%D7%A7%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-014,מלון קנטלופ,פירות,כוס קוביות (160 גרם),54,1,13,0,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9E%D7%9C%D7%95%D7%9F%20%D7%A7%D7%A0%D7%98%D7%9C%D7%95%D7%A4,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-015,דובדבנים,פירות,כוס (138 גרם),87,1,22,0,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%93%D7%95%D7%91%D7%93%D7%91%D7%A0%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-016,תמרים מייג׳ול,פירות,2 תמרים (48 גרם),133,1,36,0,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%AA%D7%9E%D7%A8%D7%99%D7%9D%20%D7%9E%D7%99%D7%99%D7%92%D7%B3%D7%95%D7%9C,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-017,פרי יבש צימוקים,פירות,רבע כוס (41 גרם),123,1,33,0,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A8%D7%99%20%D7%99%D7%91%D7%A9%20%D7%A6%D7%99%D7%9E%D7%95%D7%A7%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-018,משמשים יבשים,פירות,6 יחידות (30 גרם),72,1,19,0,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9E%D7%A9%D7%9E%D7%A9%D7%99%D7%9D%20%D7%99%D7%91%D7%A9%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-019,שזיפים יבשים,פירות,5 שזיפים (42 גרם),101,1,27,0,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%96%D7%99%D7%A4%D7%99%D7%9D%20%D7%99%D7%91%D7%A9%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-020,פרי ד׳אנה,פירות,פרי (140 גרם),63,2,15,0,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A8%D7%99%20%D7%93%D7%B3%D7%90%D7%A0%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-021,רוכבת,פירות,כוס (144 גרם),62,2,14,1,8,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A8%D7%95%D7%9B%D7%91%D7%AA,HTTPError: HTTP Error 404: Not Found
f-usda-fruit-022,פטל,פירות,כוס (123 גרם),64,1,15,1,8,values,פטל,52.0,1.2,11.94,0.65,6.5,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%98%D7%9C,
f-usda-fruit-023,גויאבה,פירות,פרי (90 גרם),60,2,14,1,5,values,גויאבה,68.0,2.55,14.32,0.95,5.4,https://www.foodsdictionary.co.il/Products/1/%D7%92%D7%95%D7%99%D7%90%D7%91%D7%94,
f-usda-fruit-024,פרי הדר ג׳ייפרוט,פירות,חצי פרי (123 גרם),41,1,10,0,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A8%D7%99%20%D7%94%D7%93%D7%A8%20%D7%92%D7%B3%D7%99%D7%99%D7%A4%D7%A8%D7%95%D7%98,HTTPError: HTTP Error 404: Not Found
f-usda-veg-001,ארטישוק,ירקות,ארטישוק בינוני (120 גרם),60,4,13,0,7,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%A8%D7%98%D7%99%D7%A9%D7%95%D7%A7,HTTPError: HTTP Error 404: Not Found
f-usda-veg-002,צנון,ירקות,10 צנונות (100 גרם),16,1,3,0,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A6%D7%A0%D7%95%D7%9F,HTTPError: HTTP Error 404: Not Found
f-usda-veg-003,פנל,ירקות,כוס פרוס (87 גרם),27,1,6,0,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A0%D7%9C,HTTPError: HTTP Error 404: Not Found
f-usda-veg-004,כרוב נירה,ירקות,כוס (36 גרם),7,1,1,0,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9B%D7%A8%D7%95%D7%91%20%D7%A0%D7%99%D7%A8%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-veg-005,כרישה,ירקות,כרישה בינונית (89 גרם),54,1,13,0,2,values,כרישה טריה,61.0,1.5,14.15,0.3,1.8,https://www.foodsdictionary.co.il/Products/1/%D7%9B%D7%A8%D7%99%D7%A9%D7%94,
f-usda-veg-006,שורש סלרי,ירקות,כוס קוביות (156 גרם),65,2,14,0,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%95%D7%A8%D7%A9%20%D7%A1%D7%9C%D7%A8%D7%99,HTTPError: HTTP Error 404: Not Found
f-usda-veg-007,ביצה חצילים,ירקות,כוס קוביות (82 גרם),20,1,5,0,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%99%D7%A6%D7%94%20%D7%97%D7%A6%D7%99%D7%9C%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-usda-veg-008,סלק,ירקות,2 סלקים (100 גרם),44,2,10,0,3,values,סלק טרי,43.0,1.61,9.56,0.17,2.8,https://www.foodsdictionary.co.il/Products/1/%D7%A1%D7%9C%D7%A7,
f-usda-veg-009,לפת,ירקות,כוס קוביות (130 גרם),36,1,8,0,2,values,לפת טריה,28.0,0.9,6.43,0.1,1.8,https://www.foodsdictionary.co.il/Products/1/%D7%9C%D7%A4%D7%AA,
f-usda-veg-010,אספרגוס,ירקות,5 גבעולים (90 גרם),20,2,4,0,2,values,אספרגוס טרי,20.0,2.2,3.88,0.12,2.1,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%A1%D7%A4%D7%A8%D7%92%D7%95%D7%A1,
f-usda-veg-011,שעועית ירוקה,ירקות,כוס (100 גרם),31,2,7,0,3,values,שעועית ירוקה טריה,31.0,1.83,6.97,0.22,2.7,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%A2%D7%95%D7%A2%D7%99%D7%AA%20%D7%99%D7%A8%D7%95%D7%A7%D7%94,
f-usda-veg-012,ארוגולה,ירקות,2 כוסות (40 גרם),10,1,1,0,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%A8%D7%95%D7%92%D7%95%D7%9C%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-veg-013,אנדיב,ירקות,כוס (50 גרם),9,1,2,0,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%A0%D7%93%D7%99%D7%91,HTTPError: HTTP Error 404: Not Found
f-usda-veg-014,חסה קוסי,ירקות,2 כוסות קצוצות (94 גרם),16,1,3,0,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%A1%D7%94%20%D7%A7%D7%95%D7%A1%D7%99,HTTPError: HTTP Error 404: Not Found
f-usda-veg-015,חסה גלגל,ירקות,כוס (57 גרם),8,1,1,0,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%A1%D7%94%20%D7%92%D7%9C%D7%92%D7%9C,HTTPError: HTTP Error 404: Not Found
f-usda-veg-016,שעועית לימה,ירקות,חצי כוס מבושל (90 גרם),105,6,20,0,5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%A2%D7%95%D7%A2%D7%99%D7%AA%20%D7%9C%D7%99%D7%9E%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-veg-017,אפונה שלמה,ירקות,חצי כוס (80 גרם),59,4,11,0,4,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%A4%D7%95%D7%A0%D7%94%20%D7%A9%D7%9C%D7%9E%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-veg-018,תפוח אדמה מתוק,ירקות,בינוני (130 גרם),112,2,26,0,4,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%AA%D7%A4%D7%95%D7%97%20%D7%90%D7%93%D7%9E%D7%94%20%D7%9E%D7%AA%D7%95%D7%A7,HTTPError: HTTP Error 404: Not Found
f-usda-veg-019,דלורית,ירקות,כוס קוביות (140 גרם),63,1,16,0,3,values,דלורית טריה,45.0,1.0,11.69,0.1,2.0,https://www.foodsdictionary.co.il/Products/1/%D7%93%D7%9C%D7%95%D7%A8%D7%99%D7%AA,
f-usda-veg-020,פטרוזיליה,ירקות,רבע כוס (15 גרם),5,0,1,0,0,values,פטרוזיליה,36.0,2.97,6.33,0.79,3.3,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%98%D7%A8%D7%95%D7%96%D7%99%D7%9C%D7%99%D7%94,
f-usda-veg-021,כוסברה,ירקות,רבע כוס (4 גרם),1,0,0,0,0,values,כוסברה,23.0,2.13,3.67,0.52,2.8,https://www.foodsdictionary.co.il/Products/1/%D7%9B%D7%95%D7%A1%D7%91%D7%A8%D7%94,
f-usda-veg-025,פלפל חריף,ירקות,פלפל (14 גרם),4,0,1,0,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%9C%D7%A4%D7%9C%20%D7%97%D7%A8%D7%99%D7%A3,HTTPError: HTTP Error 404: Not Found
f-usda-veg-026,פטריות שיטאקה,ירקות,כוס (145 גרם),81,3,21,0,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%98%D7%A8%D7%99%D7%95%D7%AA%20%D7%A9%D7%99%D7%98%D7%90%D7%A7%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-veg-027,פטריות פורטבלו,ירקות,כוס (121 גרם),26,3,5,0,1,values,פטריות פורטבלו טריות,26.0,2.5,5.07,0.2,1.5,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%98%D7%A8%D7%99%D7%95%D7%AA%20%D7%A4%D7%95%D7%A8%D7%98%D7%91%D7%9C%D7%95,
f-usda-veg-028,אצות נורי,ירקות,גיליון (2.5 גרם),7,1,1,0,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%A6%D7%95%D7%AA%20%D7%A0%D7%95%D7%A8%D7%99,HTTPError: HTTP Error 404: Not Found
f-usda-veg-029,אדמה (פולי סויה),ירקות,חצי כוס (78 גרם),94,9,7,4,4,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%93%D7%9E%D7%94%20%28%D7%A4%D7%95%D7%9C%D7%99%20%D7%A1%D7%95%D7%99%D7%94%29,HTTPError: HTTP Error 404: Not Found
f-usda-veg-030,שורש ג׳ינג׳ר,ירקות,כפית מגוררת (2 גרם),2,0,0,0,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%95%D7%A8%D7%A9%20%D7%92%D7%B3%D7%99%D7%A0%D7%92%D7%B3%D7%A8,HTTPError: HTTP Error 404: Not Found
f-usda-legume-001,שעועית שחורה מבושלת,קטניות,חצי כוס (86 גרם),114,8,20,1,7,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%A2%D7%95%D7%A2%D7%99%D7%AA%20%D7%A9%D7%97%D7%95%D7%A8%D7%94%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%D7%AA,HTTPError: HTTP Error 404: Not Found
f-usda-legume-002,שעועית כליות,קטניות,חצי כוס (88 גרם),112,8,20,0,8,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%A2%D7%95%D7%A2%D7%99%D7%AA%20%D7%9B%D7%9C%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-usda-legume-003,שעועית לבנה,קטניות,חצי כוס (89 גרם),125,9,23,0,6,values,שעועית לבנה טריה,333.0,23.36,60.27,0.85,15.2,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%A2%D7%95%D7%A2%D7%99%D7%AA%20%D7%9C%D7%91%D7%A0%D7%94,
f-usda-legume-004,עדשים ירוקות,קטניות,חצי כוס (99 גרם),115,9,20,0,8,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A2%D7%93%D7%A9%D7%99%D7%9D%20%D7%99%D7%A8%D7%95%D7%A7%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-usda-legume-005,אפונה מפוצלת,קטניות,חצי כוס (98 גרם),116,8,21,0,8,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%A4%D7%95%D7%A0%D7%94%20%D7%9E%D7%A4%D7%95%D7%A6%D7%9C%D7%AA,HTTPError: HTTP Error 404: Not Found
f-usda-legume-007,פינטו מבושל,קטניות,חצי כוס (86 גרם),122,8,22,1,8,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%A0%D7%98%D7%95%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C,HTTPError: HTTP Error 404: Not Found
f-usda-legume-009,אורז חום מבושל,דגנים,כוס (195 גרם),216,5,45,2,4,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%95%D7%A8%D7%96%20%D7%97%D7%95%D7%9D%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C,HTTPError: HTTP Error 404: Not Found
f-usda-legume-012,כוסמת מבושלת,דגנים,כוס (168 גרם),155,6,33,1,5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%9B%D7%95%D7%A1%D7%9E%D7%AA%20%D7%9E%D7%91%D7%95%D7%A9%D7%9C%D7%AA,HTTPError: HTTP Error 404: Not Found
f-usda-legume-013,פסטה מחיטה מלאה,דגנים,כוס (140 גרם),174,7,37,1,6,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A1%D7%98%D7%94%20%D7%9E%D7%97%D7%99%D7%98%D7%94%20%D7%9E%D7%9C%D7%90%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-legume-014,פסטה לבנה,דגנים,כוס (140 גרם),220,8,43,1,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A1%D7%98%D7%94%20%D7%9C%D7%91%D7%A0%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-legume-015,אטריות שעועית,דגנים,כוס (140 גרם),160,0,39,0,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%98%D7%A8%D7%99%D7%95%D7%AA%20%D7%A9%D7%A2%D7%95%D7%A2%D7%99%D7%AA,HTTPError: HTTP Error 404: Not Found
f-usda-legume-016,ספגטי מלא,דגנים,כוס (140 גרם),174,7,37,1,6,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A1%D7%A4%D7%92%D7%98%D7%99%20%D7%9E%D7%9C%D7%90,HTTPError: HTTP Error 404: Not Found
f-usda-legume-017,אורז יסמין,דגנים,כוס (186 גרם),238,4,53,0,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%95%D7%A8%D7%96%20%D7%99%D7%A1%D7%9E%D7%99%D7%9F,HTTPError: HTTP Error 404: Not Found
f-usda-fat-001,חמאת שקדים,ממרחים,2 כפות (32 גרם),196,7,7,18,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%9E%D7%90%D7%AA%20%D7%A9%D7%A7%D7%93%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-usda-fat-002,חמאת קשיו,ממרחים,2 כפות (32 גרם),188,6,10,16,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%9E%D7%90%D7%AA%20%D7%A7%D7%A9%D7%99%D7%95,HTTPError: HTTP Error 404: Not Found
f-usda-fat-003,שמן קוקוס,שמנים,כף (14 גרם),121,0,0,14,0,values,שמן קוקוס,862.0,0.0,0.0,100.0,0.0,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%9E%D7%9F%20%D7%A7%D7%95%D7%A7%D7%95%D7%A1,
f-usda-fat-004,שמן אבוקדו,שמנים,כף (14 גרם),124,0,0,14,0,values,שמן אבוקדו,884.0,0.0,0.0,100.0,0.0,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%9E%D7%9F%20%D7%90%D7%91%D7%95%D7%A7%D7%93%D7%95,
f-usda-fat-005,פיסטוקים,אגוזים,28 גרם (49 גרגרים),159,6,8,13,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%99%D7%A1%D7%98%D7%95%D7%A7%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-usda-fat-007,אגוזי לוז,אגוזים,28 גרם,178,4,5,17,3,values,אגוזי לוז,628.0,14.95,16.7,60.75,9.7,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%92%D7%95%D7%96%D7%99%20%D7%9C%D7%95%D7%96,
f-usda-fat-008,אגוזי פקאן,אגוזים,28 גרם,196,3,4,20,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%92%D7%95%D7%96%D7%99%20%D7%A4%D7%A7%D7%90%D7%9F,HTTPError: HTTP Error 404: Not Found
f-usda-fat-009,אגוזי מקדמיה,אגוזים,28 גרם,204,2,4,21,2,values,אגוזי מקדמיה,718.0,7.91,13.82,75.77,8.6,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%92%D7%95%D7%96%D7%99%20%D7%9E%D7%A7%D7%93%D7%9E%D7%99%D7%94,
f-usda-fat-010,גרעיני דלעת,אגוזים,28 גרם,151,7,5,13,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%92%D7%A8%D7%A2%D7%99%D7%A0%D7%99%20%D7%93%D7%9C%D7%A2%D7%AA,HTTPError: HTTP Error 404: Not Found
f-usda-fat-011,זרעי פשתן,אגוזים,כף (10 גרם),55,2,3,4,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%96%D7%A8%D7%A2%D7%99%20%D7%A4%D7%A9%D7%AA%D7%9F,HTTPError: HTTP Error 404: Not Found
f-usda-fat-012,זרעי המפ,אגוזים,3 כפות (30 גרם),166,10,3,15,1,values,זרעי המפ,553.0,31.6,8.67,48.8,4.0,https://www.foodsdictionary.co.il/Products/1/%D7%96%D7%A8%D7%A2%D7%99%20%D7%94%D7%9E%D7%A4,
f-usda-fat-013,שמן חמניות,שמנים,כף (14 גרם),124,0,0,14,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A9%D7%9E%D7%9F%20%D7%97%D7%9E%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-usda-fat-014,חמאת בוטנים טבעית,ממרחים,2 כפות (32 גרם),191,8,7,16,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%9E%D7%90%D7%AA%20%D7%91%D7%95%D7%98%D7%A0%D7%99%D7%9D%20%D7%98%D7%91%D7%A2%D7%99%D7%AA,HTTPError: HTTP Error 404: Not Found
f-usda-fat-015,גרעיני חמניות,אגוזים,28 גרם,163,6,6,14,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%92%D7%A8%D7%A2%D7%99%D7%A0%D7%99%20%D7%97%D7%9E%D7%A0%D7%99%D7%95%D7%AA,HTTPError: HTTP Error 404: Not Found
f-usda-soy-001,טופו קשה,מוצרים צמחיים,100 גרם,76,9,2,4,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%98%D7%95%D7%A4%D7%95%20%D7%A7%D7%A9%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-soy-002,טופו רך,מוצרים צמחיים,100 גרם,55,5,2,3,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%98%D7%95%D7%A4%D7%95%20%D7%A8%D7%9A,HTTPError: HTTP Error 404: Not Found
f-usda-soy-003,טמפה,מוצרים צמחיים,100 גרם,193,19,8,11,5,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%98%D7%9E%D7%A4%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-soy-004,אדמה קפוא,מוצרים צמחיים,חצי כוס (78 גרם),94,9,7,4,4,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%93%D7%9E%D7%94%20%D7%A7%D7%A4%D7%95%D7%90,HTTPError: HTTP Error 404: Not Found
f-usda-soy-005,יוגורט סויה,מוצרים צמחיים,170 גרם,130,6,16,4,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%99%D7%95%D7%92%D7%95%D7%A8%D7%98%20%D7%A1%D7%95%D7%99%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-soy-006,המבורגר צמחי,מוצרים צמחיים,113 גרם,230,20,9,13,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%94%D7%9E%D7%91%D7%95%D7%A8%D7%92%D7%A8%20%D7%A6%D7%9E%D7%97%D7%99,HTTPError: HTTP Error 404: Not Found
f-usda-soy-007,נקניקיית סויה,מוצרים צמחיים,2 נקניקיות (76 גרם),160,15,7,8,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A0%D7%A7%D7%A0%D7%99%D7%A7%D7%99%D7%99%D7%AA%20%D7%A1%D7%95%D7%99%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-soy-008,חלב סויה,מוצרים צמחיים,כוס (240 מ״ל),80,7,4,4,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%97%D7%9C%D7%91%20%D7%A1%D7%95%D7%99%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-soy-009,גבינת טופו,מוצרים צמחיים,2 כפות (30 גרם),50,2,2,4,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%92%D7%91%D7%99%D7%A0%D7%AA%20%D7%98%D7%95%D7%A4%D7%95,HTTPError: HTTP Error 404: Not Found
f-usda-soy-010,פרוטאין אפונה,מוצרים צמחיים,גביע (240 מ״ל),130,20,5,3,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A8%D7%95%D7%98%D7%90%D7%99%D7%9F%20%D7%90%D7%A4%D7%95%D7%A0%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-snack-001,צ׳יפס תפו״א קלאסי,חטיפים,28 גרם (15 שבבים),153,2,15,10,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A6%D7%B3%D7%99%D7%A4%D7%A1%20%D7%AA%D7%A4%D7%95%D7%B4%D7%90%20%D7%A7%D7%9C%D7%90%D7%A1%D7%99,HTTPError: HTTP Error 404: Not Found
f-usda-snack-002,דורים טורטייה,חטיפים,28 גרם (11 שבבים),138,2,19,7,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%93%D7%95%D7%A8%D7%99%D7%9D%20%D7%98%D7%95%D7%A8%D7%98%D7%99%D7%99%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-snack-003,צ׳יפס תפו״א מלח ים,חטיפים,28 גרם,150,2,15,10,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A6%D7%B3%D7%99%D7%A4%D7%A1%20%D7%AA%D7%A4%D7%95%D7%B4%D7%90%20%D7%9E%D7%9C%D7%97%20%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-usda-snack-004,פופקורן חמאה,חטיפים,3 כוסות מוכן (30 גרם),161,2,19,9,3,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%95%D7%A4%D7%A7%D7%95%D7%A8%D7%9F%20%D7%97%D7%9E%D7%90%D7%94,HTTPError: HTTP Error 404: Not Found
f-usda-snack-005,פופקורן אוויר,חטיפים,3 כוסות (24 גרם),93,3,19,1,4,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%95%D7%A4%D7%A7%D7%95%D7%A8%D7%9F%20%D7%90%D7%95%D7%95%D7%99%D7%A8,HTTPError: HTTP Error 404: Not Found
f-usda-snack-006,אורז מתופח,חטיפים,2 דיסקיות (18 גרם),70,1,15,0,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%90%D7%95%D7%A8%D7%96%20%D7%9E%D7%AA%D7%95%D7%A4%D7%97,HTTPError: HTTP Error 404: Not Found
f-usda-snack-007,פרצלים מלוחים,חטיפים,28 גרם,109,3,23,1,1,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A4%D7%A8%D7%A6%D7%9C%D7%99%D7%9D%20%D7%9E%D7%9C%D7%95%D7%97%D7%99%D7%9D,HTTPError: HTTP Error 404: Not Found
f-usda-snack-008,גרנולה בר,חטיפים,בר (40 גרם),190,4,29,7,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%92%D7%A8%D7%A0%D7%95%D7%9C%D7%94%20%D7%91%D7%A8,HTTPError: HTTP Error 404: Not Found
f-usda-snack-009,בר חלבון,חטיפים,בר (68 גרם),260,20,28,7,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%91%D7%A8%20%D7%97%D7%9C%D7%91%D7%95%D7%9F,HTTPError: HTTP Error 404: Not Found
f-usda-snack-010,עוגיות שיבולת שועל,חטיפים,2 עוגיות (52 גרם),234,3,34,10,2,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A2%D7%95%D7%92%D7%99%D7%95%D7%AA%20%D7%A9%D7%99%D7%91%D7%95%D7%9C%D7%AA%20%D7%A9%D7%95%D7%A2%D7%9C,HTTPError: HTTP Error 404: Not Found
f-usda-snack-011,קרקרים ריץ׳,חטיפים,5 קרקרים (16 גרם),79,1,10,4,0,error,,,,,,,https://www.foodsdictionary.co.il/Products/1/%D7%A7%D7%A8%D7%A7%D7%A8%D7%99%D7%9D%20%D7%A8%D7%99%D7%A5%D7%B3,HTTPError: HTTP Error 404: Not Found
